worker_id,worker_name,worker_type,home_sigungu_code,sido_name,sigungu_name,status,availability_status,travel_distance_km,travel_time_hour,battery_percent,battery_context
PR86434,최지호,방제요원,32550,강원특별자치도,정선군,대기,즉시 가용,24.44,4.64,57.0,현장 단말/장비 배터리
FR63334,김하은,현장요원,32550,강원특별자치도,정선군,복귀,복귀 중,32.64,6.14,60.0,현장 단말/장비 배터리
FR69552,한윤서,현장요원,32550,강원특별자치도,정선군,출동,이동 중,49.45,7.63,63.0,현장 단말/장비 배터리
PR85065,이지호,방제요원,32550,강원특별자치도,정선군,복귀,복귀 중,26.83,3.12,66.0,현장 단말/장비 배터리
PR25549,정채원,방제요원,32550,강원특별자치도,정선군,출동,이동 중,8.92,1.37,67.0,현장 단말/장비 배터리
PR77272,권예준,방제요원,32550,강원특별자치도,정선군,복귀,복귀 중,20.77,3.25,71.0,현장 단말/장비 배터리
FR47941,황하은,현장요원,32550,강원특별자치도,정선군,대기,즉시 가용,43.84,4.42,72.0,현장 단말/장비 배터리
FR11846,장하은,현장요원,32550,강원특별자치도,정선군,출동,이동 중,36.83,6.6,72.0,현장 단말/장비 배터리
PR79228,박건우,방제요원,32550,강원특별자치도,정선군,대기,즉시 가용,35.19,3.79,72.0,현장 단말/장비 배터리
PR72676,윤예준,방제요원,32550,강원특별자치도,정선군,현장,업무 중,7.66,1.34,77.0,현장 단말/장비 배터리
FR66059,강도현,현장요원,32550,강원특별자치도,정선군,대기,즉시 가용,25.76,2.8,85.0,현장 단말/장비 배터리
DR23224,조도윤,드론요원,32550,강원특별자치도,정선군,대기,즉시 가용,29.7,4.3,86.0,드론 배터리
FR44995,윤건우,현장요원,32550,강원특별자치도,정선군,대기,즉시 가용,47.7,6.21,92.0,현장 단말/장비 배터리
PR12979,윤민준,방제요원,32550,강원특별자치도,정선군,복귀,복귀 중,48.92,7.16,92.0,현장 단말/장비 배터리
FR35272,권준우,현장요원,32550,강원특별자치도,정선군,복귀,복귀 중,40.44,5.38,93.0,현장 단말/장비 배터리
DR62725,윤서연,드론요원,32550,강원특별자치도,정선군,대기,즉시 가용,21.95,3.38,96.0,드론 배터리
PR80453,신지아,방제요원,32550,강원특별자치도,정선군,출동,이동 중,40.1,7.32,97.0,현장 단말/장비 배터리
FR52096,조윤서,현장요원,32550,강원특별자치도,정선군,대기,즉시 가용,14.27,1.51,98.0,현장 단말/장비 배터리
PR47629,황서연,방제요원,32550,강원특별자치도,정선군,복귀,복귀 중,20.44,3.62,98.0,현장 단말/장비 배터리
FR86373,조도현,현장요원,32560,강원특별자치도,철원군,대기,즉시 가용,1.63,0.28,48.0,현장 단말/장비 배터리
DR89574,최서연,드론요원,32560,강원특별자치도,철원군,현장,업무 중,23.62,3.6,56.0,드론 배터리
PR84108,박민서,방제요원,32560,강원특별자치도,철원군,복귀,복귀 중,25.17,3.96,70.0,현장 단말/장비 배터리
DR33680,조서현,드론요원,32570,강원특별자치도,화천군,복귀,복귀 중,43.1,7.31,45.0,드론 배터리
PR80452,한도윤,방제요원,32570,강원특별자치도,화천군,복귀,복귀 중,9.24,1.68,93.0,현장 단말/장비 배터리
FR94488,서지아,현장요원,32570,강원특별자치도,화천군,대기,즉시 가용,35.14,4.56,47.0,현장 단말/장비 배터리
FR45877,김지아,현장요원,32570,강원특별자치도,화천군,출동,이동 중,34.69,3.8,75.0,현장 단말/장비 배터리
PR78013,황도윤,방제요원,32570,강원특별자치도,화천군,대기,즉시 가용,41.86,6.44,83.0,현장 단말/장비 배터리
FR65572,황민준,현장요원,32580,,,복귀,복귀 중,33.85,6.54,48.0,현장 단말/장비 배터리
DR98410,권하은,드론요원,32580,,,출동,이동 중,46.51,8.0,28.0,드론 배터리
PR42011,신채원,방제요원,32580,,,대기,즉시 가용,49.71,8.0,67.0,현장 단말/장비 배터리
FR22272,박민서,현장요원,32580,,,현장,업무 중,8.26,0.87,95.0,현장 단말/장비 배터리
PR63145,황서현,방제요원,32580,,,대기,즉시 가용,0.7,0.08,95.0,현장 단말/장비 배터리
FR20279,서예준,현장요원,32590,,,대기,즉시 가용,25.04,4.94,34.0,현장 단말/장비 배터리
DR73277,오민준,드론요원,32590,,,대기,즉시 가용,5.23,0.74,49.0,드론 배터리
PR46739,한도현,방제요원,32590,,,출동,이동 중,40.82,5.69,49.0,현장 단말/장비 배터리
FR51220,이하은,현장요원,32590,,,복귀,복귀 중,0.78,0.09,49.0,현장 단말/장비 배터리
DR66420,서현우,드론요원,32590,,,출동,이동 중,5.3,0.58,28.0,드론 배터리
PR70505,강민준,방제요원,32590,,,대기,즉시 가용,47.15,5.7,37.0,현장 단말/장비 배터리
FR57277,서현우,현장요원,32590,,,복귀,복귀 중,5.33,0.54,39.0,현장 단말/장비 배터리
PR89064,임현우,방제요원,32590,,,출동,이동 중,47.36,5.69,40.0,현장 단말/장비 배터리
PR27758,권서현,방제요원,32590,,,복귀,복귀 중,15.23,2.97,42.0,현장 단말/장비 배터리
FR66603,오도현,현장요원,32590,,,대기,즉시 가용,9.29,1.47,48.0,현장 단말/장비 배터리
FR31292,박윤서,현장요원,32590,,,현장,업무 중,28.2,4.42,49.0,현장 단말/장비 배터리
FR23399,오준우,현장요원,32590,,,복귀,복귀 중,6.63,0.79,57.0,현장 단말/장비 배터리
FR93115,한민준,현장요원,32590,,,출동,이동 중,13.67,2.72,62.0,현장 단말/장비 배터리
PR32216,강도현,방제요원,32590,,,출동,이동 중,6.94,0.9,63.0,현장 단말/장비 배터리
DR50880,정채원,드론요원,32590,,,복귀,복귀 중,17.15,3.06,66.0,드론 배터리
PR48200,서현우,방제요원,32590,,,출동,이동 중,36.74,6.0,73.0,현장 단말/장비 배터리
PR19694,신도현,방제요원,32590,,,복귀,복귀 중,22.45,3.59,74.0,현장 단말/장비 배터리
FR19963,신민서,현장요원,32590,,,복귀,복귀 중,17.03,3.01,76.0,현장 단말/장비 배터리
FR21746,최민준,현장요원,32590,,,현장,업무 중,17.7,1.93,76.0,현장 단말/장비 배터리
PR57124,신서연,방제요원,32590,,,대기,즉시 가용,35.08,6.36,76.0,현장 단말/장비 배터리
PR42321,오준우,방제요원,32590,,,출동,이동 중,36.04,5.39,78.0,현장 단말/장비 배터리
PR96193,최민서,방제요원,32590,,,대기,즉시 가용,33.23,3.88,78.0,현장 단말/장비 배터리
PR53874,한건우,방제요원,32590,,,출동,이동 중,21.53,3.93,83.0,현장 단말/장비 배터리
PR28242,신지아,방제요원,32590,,,출동,이동 중,31.67,3.93,84.0,현장 단말/장비 배터리
DR61266,권채원,드론요원,32590,,,출동,이동 중,23.15,3.89,88.0,드론 배터리
FR19634,임민서,현장요원,32590,,,출동,이동 중,4.1,0.47,91.0,현장 단말/장비 배터리
FR48253,서민준,현장요원,32590,,,출동,이동 중,20.69,3.68,92.0,현장 단말/장비 배터리
PR66973,박하은,방제요원,32590,,,대기,즉시 가용,13.8,1.79,100.0,현장 단말/장비 배터리
DR57409,박민서,드론요원,32600,,,현장,업무 중,0.14,0.03,93.0,드론 배터리
FR82002,서수아,현장요원,32600,,,출동,이동 중,24.86,3.81,68.0,현장 단말/장비 배터리
PR86148,서도윤,방제요원,32600,,,출동,이동 중,35.75,5.46,99.0,현장 단말/장비 배터리
PR73470,장민서,방제요원,32610,,,출동,이동 중,18.6,2.4,50.0,현장 단말/장비 배터리
PR97340,강하은,방제요원,32610,,,대기,즉시 가용,39.72,4.61,50.0,현장 단말/장비 배터리
FR64596,김윤서,현장요원,32610,,,복귀,복귀 중,48.48,7.47,47.0,현장 단말/장비 배터리
FR46168,최하은,현장요원,32610,,,출동,이동 중,5.6,0.64,44.0,현장 단말/장비 배터리
PR69759,오윤서,방제요원,32610,,,현장,업무 중,47.81,7.74,43.0,현장 단말/장비 배터리
DR29391,한채원,드론요원,32610,,,현장,업무 중,18.65,2.87,45.0,드론 배터리
FR68177,오수아,현장요원,32610,,,대기,즉시 가용,36.89,3.77,48.0,현장 단말/장비 배터리
PR70031,황건우,방제요원,32610,,,출동,이동 중,15.2,1.72,39.0,현장 단말/장비 배터리
FR78107,김민서,현장요원,32610,,,현장,업무 중,32.23,4.55,43.0,현장 단말/장비 배터리
DR63026,최민준,드론요원,32610,,,현장,업무 중,46.55,8.0,58.0,드론 배터리
PR67788,한예준,방제요원,32610,,,대기,즉시 가용,13.02,1.54,71.0,현장 단말/장비 배터리
DR81584,정민준,드론요원,32610,,,현장,업무 중,48.78,6.49,90.0,드론 배터리
PR74286,서지호,방제요원,33020,충청북도,충주시,현장,업무 중,15.89,2.55,47.0,현장 단말/장비 배터리
DR84437,강건우,드론요원,33020,충청북도,충주시,복귀,복귀 중,37.76,4.29,47.0,드론 배터리
FR89711,한서연,현장요원,33020,충청북도,충주시,현장,업무 중,32.07,5.08,28.0,현장 단말/장비 배터리
DR21593,박도현,드론요원,33020,충청북도,충주시,복귀,복귀 중,0.33,0.05,34.0,드론 배터리
PR66051,서예준,방제요원,33020,충청북도,충주시,현장,업무 중,18.48,2.54,36.0,현장 단말/장비 배터리
FR62642,임민준,현장요원,33020,충청북도,충주시,대기,즉시 가용,30.88,3.77,45.0,현장 단말/장비 배터리
PR47831,신건우,방제요원,33020,충청북도,충주시,복귀,복귀 중,8.19,1.42,54.0,현장 단말/장비 배터리
DR28827,정도윤,드론요원,33020,충청북도,충주시,현장,업무 중,10.39,1.53,67.0,드론 배터리
FR72781,한서현,현장요원,33020,충청북도,충주시,대기,즉시 가용,45.01,5.13,70.0,현장 단말/장비 배터리
PR20956,조민준,방제요원,33020,충청북도,충주시,대기,즉시 가용,26.92,3.89,85.0,현장 단말/장비 배터리
FR85199,황윤서,현장요원,33020,충청북도,충주시,복귀,복귀 중,33.34,6.0,93.0,현장 단말/장비 배터리
PR68402,오윤서,방제요원,33020,충청북도,충주시,복귀,복귀 중,43.72,4.75,93.0,현장 단말/장비 배터리
FR98580,최도윤,현장요원,33030,충청북도,제천시,대기,즉시 가용,47.79,7.13,73.0,현장 단말/장비 배터리
DR92742,한수아,드론요원,33030,충청북도,제천시,대기,즉시 가용,30.62,4.3,48.0,드론 배터리
DR90434,박도현,드론요원,33030,충청북도,제천시,출동,이동 중,14.33,2.34,49.0,드론 배터리
PR40907,최준우,방제요원,33030,충청북도,제천시,출동,이동 중,27.77,5.15,48.0,현장 단말/장비 배터리
PR44048,권현우,방제요원,33030,충청북도,제천시,현장,업무 중,18.05,2.82,32.0,현장 단말/장비 배터리
PR41082,강준우,방제요원,33030,충청북도,제천시,현장,업무 중,13.47,2.64,43.0,현장 단말/장비 배터리
FR72694,이수아,현장요원,33030,충청북도,제천시,복귀,복귀 중,46.98,4.85,44.0,현장 단말/장비 배터리
PR65567,강지아,방제요원,33030,충청북도,제천시,현장,업무 중,10.53,1.79,47.0,현장 단말/장비 배터리
PR42895,황윤서,방제요원,33030,충청북도,제천시,대기,즉시 가용,28.11,4.41,50.0,현장 단말/장비 배터리
FR91352,황채원,현장요원,33030,충청북도,제천시,현장,업무 중,15.77,2.99,73.0,현장 단말/장비 배터리
FR76995,황하은,현장요원,33030,충청북도,제천시,출동,이동 중,14.01,1.71,73.0,현장 단말/장비 배터리
PR69077,서준우,방제요원,33030,충청북도,제천시,출동,이동 중,8.99,1.02,73.0,현장 단말/장비 배터리
PR25890,김수아,방제요원,33030,충청북도,제천시,출동,이동 중,17.55,2.95,77.0,현장 단말/장비 배터리
FR59732,김지호,현장요원,33030,충청북도,제천시,현장,업무 중,29.05,3.85,78.0,현장 단말/장비 배터리
PR11276,정지아,방제요원,33030,충청북도,제천시,현장,업무 중,8.83,1.32,80.0,현장 단말/장비 배터리
PR38241,강서연,방제요원,33030,충청북도,제천시,대기,즉시 가용,40.69,6.01,80.0,현장 단말/장비 배터리
FR25776,강건우,현장요원,33030,충청북도,제천시,대기,즉시 가용,34.91,5.1,88.0,현장 단말/장비 배터리
DR39912,강현우,드론요원,33030,충청북도,제천시,현장,업무 중,15.67,2.59,90.0,드론 배터리
FR42728,윤지호,현장요원,33030,충청북도,제천시,대기,즉시 가용,41.82,5.67,99.0,현장 단말/장비 배터리
DR56544,강윤서,드론요원,33030,충청북도,제천시,복귀,복귀 중,16.25,2.45,99.0,드론 배터리
PR59105,조민서,방제요원,33041,,,복귀,복귀 중,45.44,5.45,92.0,현장 단말/장비 배터리
FR67757,장예준,현장요원,33041,,,출동,이동 중,17.9,2.18,62.0,현장 단말/장비 배터리
DR54186,김민준,드론요원,33041,,,출동,이동 중,41.03,6.89,47.0,드론 배터리
FR93203,권서연,현장요원,33041,,,대기,즉시 가용,40.58,6.66,91.0,현장 단말/장비 배터리
PR68194,서윤서,방제요원,33041,,,복귀,복귀 중,2.62,0.26,98.0,현장 단말/장비 배터리
FR25937,강준우,현장요원,33042,,,출동,이동 중,9.64,0.99,93.0,현장 단말/장비 배터리
DR45073,박예준,드론요원,33042,,,현장,업무 중,13.68,1.64,44.0,드론 배터리
PR25045,조채원,방제요원,33042,,,출동,이동 중,44.93,4.63,49.0,현장 단말/장비 배터리
FR70178,최서현,현장요원,33043,충청북도,청주시 흥덕구,현장,업무 중,46.36,5.2,93.0,현장 단말/장비 배터리
PR22160,장하은,방제요원,33043,충청북도,청주시 흥덕구,복귀,복귀 중,3.87,0.71,49.0,현장 단말/장비 배터리
DR12877,최지아,드론요원,33043,충청북도,청주시 흥덕구,대기,즉시 가용,20.69,3.08,80.0,드론 배터리
PR43039,신준우,방제요원,33044,충청북도,청주시 청원구,현장,업무 중,31.78,3.44,47.0,현장 단말/장비 배터리
FR66375,이채원,현장요원,33044,충청북도,청주시 청원구,대기,즉시 가용,48.93,5.94,27.0,현장 단말/장비 배터리
DR49103,서도윤,드론요원,33044,충청북도,청주시 청원구,출동,이동 중,43.69,6.34,53.0,드론 배터리
PR32900,오하은,방제요원,33520,,,대기,즉시 가용,41.4,7.84,45.0,현장 단말/장비 배터리
PR24938,한수아,방제요원,33520,,,복귀,복귀 중,30.88,3.46,28.0,현장 단말/장비 배터리
FR37450,임민서,현장요원,33520,,,현장,업무 중,27.84,5.57,45.0,현장 단말/장비 배터리
FR36146,정하은,현장요원,33520,,,복귀,복귀 중,7.82,1.17,53.0,현장 단말/장비 배터리
DR56562,장현우,드론요원,33520,,,현장,업무 중,38.47,6.81,71.0,드론 배터리
PR63183,오도현,방제요원,33530,,,복귀,복귀 중,41.09,7.22,92.0,현장 단말/장비 배터리
DR54650,권건우,드론요원,33530,,,복귀,복귀 중,39.6,5.2,48.0,드론 배터리
FR81188,조예준,현장요원,33530,,,현장,업무 중,45.62,4.6,38.0,현장 단말/장비 배터리
PR39829,정도현,방제요원,33530,,,출동,이동 중,11.35,1.99,60.0,현장 단말/장비 배터리
FR98487,한지호,현장요원,33530,,,현장,업무 중,16.46,2.14,98.0,현장 단말/장비 배터리
PR90713,장예준,방제요원,33540,충청북도,영동군,대기,즉시 가용,14.05,2.61,50.0,현장 단말/장비 배터리
FR63849,윤준우,현장요원,33540,충청북도,영동군,대기,즉시 가용,46.33,7.3,54.0,현장 단말/장비 배터리
PR92483,장서연,방제요원,33540,충청북도,영동군,현장,업무 중,23.66,2.77,50.0,현장 단말/장비 배터리
FR24832,황채원,현장요원,33540,충청북도,영동군,출동,이동 중,29.01,5.69,49.0,현장 단말/장비 배터리
DR79125,황하은,드론요원,33540,충청북도,영동군,출동,이동 중,43.1,5.79,49.0,드론 배터리
FR77757,장건우,현장요원,33540,충청북도,영동군,출동,이동 중,3.91,0.74,93.0,현장 단말/장비 배터리
DR96396,강예준,드론요원,33540,충청북도,영동군,출동,이동 중,22.33,4.04,33.0,드론 배터리
FR99662,황도윤,현장요원,33540,충청북도,영동군,대기,즉시 가용,31.68,5.7,39.0,현장 단말/장비 배터리
DR64125,정지아,드론요원,33540,충청북도,영동군,출동,이동 중,38.52,4.77,56.0,드론 배터리
PR71455,한민준,방제요원,33540,충청북도,영동군,현장,업무 중,22.7,4.33,73.0,현장 단말/장비 배터리
PR48616,신채원,방제요원,33540,충청북도,영동군,현장,업무 중,14.46,1.5,76.0,현장 단말/장비 배터리
PR73538,김윤서,방제요원,33540,충청북도,영동군,현장,업무 중,4.13,0.62,100.0,현장 단말/장비 배터리
FR46358,조채원,현장요원,33550,,,현장,업무 중,6.42,1.04,48.0,현장 단말/장비 배터리
FR95166,장도현,현장요원,33550,,,현장,업무 중,45.18,6.33,49.0,현장 단말/장비 배터리
PR80242,신예준,방제요원,33550,,,출동,이동 중,10.19,1.66,34.0,현장 단말/장비 배터리
DR89116,서민준,드론요원,33550,,,대기,즉시 가용,12.37,1.57,68.0,드론 배터리
PR65009,오하은,방제요원,33550,,,복귀,복귀 중,41.08,5.41,100.0,현장 단말/장비 배터리
